ND,Mountrail,6791,122,72
ND,Nelson,3129,23,63
ND,Oliver,1643,17,7
ND,Pembina,7392,75,84
ND,Pierce,3990,49,64
ND,Ramsey,11240,158,139
ND,Ransom,5500,69,82
ND,Renville,2227,20,19
ND,Richland,16067,204,140
ND,Rolette,13797,319,108
ND,Sargent,3951,47,35
ND,Sheridan,1228,6,11
ND,Sioux,4203,105,25
ND,Slope,649,8,0
ND,Stark,22847,309,214
ND,Steele,1747,17,6
ND,Stutsman,20463,222,216
ND,Towner,2209,18,37
ND,Traill,7868,89,106
ND,Walsh,10798,145,152
ND,Ward,57012,993,501
ND,Wells,4092,33,60
ND,Williams,20451,288,205
NE,Adams,33324,458,312
NE,Antelope,6652,80,64
NE,Arthur,339,4,1
NE,Banner,647,4,1
NE,Blaine,458,5,1
NE,Boone,5427,64,52
NE,Box Butte,10891,168,117
NE,Boyd,2063,19,14
NE,Brown,3062,23,36
NE,Buffalo,45814,704,344
NE,Burt,6922,71,108
NE,Butler,8400,90,96
NE,Cass,25485,325,199
NE,Cedar,8362,124,106
NE,Chase,3625,45,60
NE,Cherry,5474,61,64
NE,Cheyenne,9720,152,105
NE,Clay,6205,77,86
NE,Colfax,10332,241,86
NE,Cuming,9132,129,108
NE,Custer,10784,127,159
NE,Dakota,20651,349,140
NE,Dawes,8735,98,77
NE,Dawson,25076,435,196
NE,Deuel,1839,17,24
NE,Dixon,6289,86,71
NE,Dodge,35640,530,392
NE,Douglas,510199,8611,3674
NE,Dundy,1957,19,20
NE,Fillmore,5962,68,81
NE,Franklin,3089,32,45
NE,Frontier,2516,26,17
NE,Furnas,4556,43,72
NE,Gage,22653,274,270
NE,Garden,1739,14,20
NE,Garfield,1709,18,23
NE,Gosper,1844,16,27
NE,Grant,560,7,1
NE,Greeley,2251,34,24
NE,Hall,57487,1008,484
NE,Hamilton,9280,114,98
NE,Harlan,3234,32,33
NE,Hayes,959,8,3
NE,Hitchcock,2806,34,43
NE,Holt,10011,131,128
NE,Hooker,723,12,9
NE,Howard,6443,77,66
NE,Jefferson,7238,78,108
NE,Johnson,5077,52,66
NE,Kearney,6460,78,47
NE,Keith,7760,80,98
NE,Keya Paha,802,8,3
NE,Kimball,3576,41,48
NE,Knox,8378,108,111
NE,Lancaster,281531,4323,1765
NE,Lincoln,35670,526,344
NE,Logan,732,8,1
NE,Loup,661,4,2
NE,McPherson,488,6,1
NE,Madison,34505,536,361
NE,Merrick,7666,94,85
NE,Morrill,4911,66,45
NE,Nance,3460,43,52
NE,Nemaha,6856,96,94
NE,Nuckolls,4334,51,75
NE,Otoe,15214,200,196
NE,Pawnee,2614,28,39
NE,Perkins,2769,31,28
NE,Phelps,9032,117,94
NE,Pierce,7184,98,71
NE,Platte,32515,487,283
NE,Polk,5079,55,60
NE,Red Willow,10651,141,121
NE,Richardson,8125,94,142
NE,Rock,1509,18,19
NE,Saline,13872,196,146
NE,Sarpy,153504,2725,712
NE,Saunders,20057,258,182
NE,Scotts Bluff,36865,573,434
NE,Seward,16481,211,164
NE,Sheridan,5264,61,72
NE,Sherman,2881,39,34
NE,Sioux,1281,12,4
NE,Stanton,6311,80,48
NE,Thayer,5003,54,85
NE,Thomas,565,6,1
NE,Thurston,7306,159,60
NE,Valley,4108,43,65
NE,Washington,19718,229,165
NE,Wayne,9249,106,68
NE,Webster,3431,34,68
NE,Wheeler,763,6,3
NE,York,13837,182,138
NH,Belknap,61358,589,612
NH,Carroll,47860,409,538
NH,Cheshire,77045,759,679
NH,Coos,31487,292,405
NH,Grafton,86291,826,751
NH,Hillsborough,405906,4810,2829
NH,Merrimack,149071,1522,1242
NH,Rockingham,299276,2948,2059
NH,Strafford,123589,1396,917
NH,Sullivan,42692,485,417
NJ,Atlantic,271712,3606,2743
NJ,Bergen,895250,9358,7019
NJ,Burlington,446108,5165,3838
NJ,Camden,517879,7159,4734
NJ,Cape May,96091,951,1292
NJ,Cumberland,157745,2514,1492
NJ,Essex,769644,11243,6229
NJ,Gloucester,289920,3476,2495
NJ,Hudson,597924,8433,3993
NJ,Hunterdon,130034,1209,830
NJ,Mercer,366222,4602,2877
NJ,Middlesex,790738,10384,5567
NJ,Monmouth,644105,7163,5363
NJ,Morris,488518,5333,3519
NJ,Ocean,573678,7913,7180
NJ,Passaic,491778,7345,3719
NJ,Salem,66342,841,710
NJ,Somerset,326869,3864,2143
NJ,Sussex,151118,1572,1018
NJ,Union,526426,7125,4003
NJ,Warren,109638,1215,912
NM,Bernalillo,642527,9661,4856
NM,Catron,3443,25,26
NM,Chaves,63622,1010,622
NM,Cibola,27036,439,230
NM,Colfax,12737,139,144
NM,Curry,44407,791,363
NM,De Baca,1819,18,15
NM,Doña Ana,206419,3621,1410
NM,Eddy,52706,753,548
NM,Grant,29903,373,331
NM,Guadalupe,4241,40,35
NM,Harding,663,4,2
NM,Hidalgo,5057,68,39
NM,Lea,60232,1091,469
NM,Lincoln,21016,240,179
NM,Los Alamos,18074,159,92
NM,Luna,27044,442,292
NM,McKinley,70513,1415,494
NM,Mora,4935,44,22
NM,Otero,63201,840,538
NM,Quay,8917,114,118
NM,Rio Arriba,40678,712,335
NM,Roosevelt,18817,346,142
NM,Sandoval,125988,1738,781
NM,San Juan,124131,1951,860
NM,San Miguel,28323,356,271
NM,Santa Fe,147532,1672,991
NM,Sierra,12886,126,232
NM,Socorro,18092,261,156
NM,Taos,31507,371,270
NM,Torrance,16475,182,123
NM,Union,3817,56,40
NM,Valencia,72913,1048,536
NV,Churchill,24897,365,225
NV,Clark,1902834,29987,13421
NV,Douglas,45464,438,421
NV,Elko,47896,760,266
NV,Esmeralda,626,2,4
NV,Eureka,1707,23,2
NV,Humboldt,18260,290,124
NV,Lander,5159,79,38
NV,Lincoln,4794,58,52
NV,Lyon,52641,745,501
NV,Mineral,4662,40,64
NV,Nye,44234,474,648
NV,Pershing,6286,62,46
NV,Storey,4441,33,12
NV,Washoe,414820,5993,3242
NV,White Pine,9188,113,86
NV,Carson City,55176,738,644
NY,Albany,298284,3218,2654
NY,Allegany,49157,578,476
NY,Bronx,1397287,22765,9960
NY,Broome,194630,2172,1942
NY,Cattaraugus,79689,1005,807
NY,Cayuga,79526,857,736
NY,Chautauqua,133503,1563,1421
NY,Chemung,88331,1071,920
NY,Chenango,50620,569,527
NY,Clinton,81618,830,672
NY,Columbia,61618,618,667
NY,Cortland,47996,566,431
NY,Delaware,45514,479,538
NY,Dutchess,293562,3146,2279
NY,Erie,909247,10120,9463
NY,Essex,37686,395,393
NY,Franklin,50274,513,416
NY,Fulton,55053,594,580
NY,Genesee,57868,648,575
NY,Greene,48947,482,519
NY,Hamilton,4923,41,63
NY,Herkimer,62236,744,690
NY,Jefferson,118719,1886,864
NY,Kings,2567098,40300,17772
NY,Lewis,26157,349,236
NY,Livingston,62871,644,525
NY,Madison,69954,758,588
NY,Monroe,733703,8535,6235
NY,Montgomery,48616,629,594
NY,Nassau,1357429,13976,11144
NY,New York,1629054,20634,11043
NY,Niagara,214557,2427,2258
NY,Oneida,231044,2640,2394
NY,Onondaga,454753,5640,4012
NY,Ontario,105650,1200,937
NY,Orange,383532,5565,2544
NY,Orleans,42051,449,367
NY,Oswego,121377,1410,1024
NY,Otsego,61602,583,598
NY,Putnam,99265,978,585
NY,Queens,2306712,29869,15516
NY,Rensselaer,155541,1816,1435
NY,Richmond,491730,5972,3708
NY,Rockland,300173,4625,2112
NY,St. Lawrence,109715,1296,1039
NY,Saratoga,220069,2452,1592
NY,Schenectady,152169,1978,1494
NY,Schoharie,31529,316,293
NY,Schuyler,18720,176,187
NY,Seneca,34049,377,335
NY,Steuben,96552,1162,960
NY,Suffolk,1518475,18276,11953
NY,Sullivan,75828,956,674
NY,Tioga,50064,608,435
NY,Tompkins,101779,1002,588
NY,Ulster,181440,1861,1553
NY,Warren,66021,679,656
NY,Washington,62753,702,632
NY,Wayne,91291,1139,775
NY,Westchester,955962,11544,7109
NY,Wyoming,41398,442,370
NY,Yates,24482,307,251
OH,Adams,28043,371,298
OH,Allen,104357,1443,1058
OH,Ashland,55044,710,508
OH,Ashtabula,100767,1223,1054
OH,Athens,63026,617,470
OH,Auglaize,46699,630,462
OH,Belmont,68066,707,861
OH,Brown,44003,559,432
OH,Butler,363184,5112,2901
OH,Carroll,28539,301,269
OH,Champaign,39713,520,378
OH,Clark,139671,1732,1606
OH,Clermont,196364,2829,1519
OH,Clinton,43058,595,390
OH,Columbiana,107722,1180,1208
OH,Coshocton,35767,451,397
OH,Crawford,43403,532,509
OH,Cuyahoga,1275709,15429,13601
OH,Darke,51814,670,552
OH,Defiance,38432,516,344
OH,Delaware,168708,2755,824
OH,Erie,76963,905,853
OH,Fairfield,143712,1814,1090
OH,Fayette,28117,381,343
OH,Franklin,1150122,17459,8640
OH,Fulton,42402,539,347
OH,Gallia,30694,385,336
OH,Geauga,99060,1157,744
OH,Greene,159823,1932,1301
OH,Guernsey,40054,484,434
OH,Hamilton,855062,11551,8171
OH,Hancock,74538,949,632
OH,Hardin,31818,395,316
OH,Harrison,15268,157,205
OH,Henry,28648,369,275
OH,Highland,42178,578,433
OH,Hocking,28912,358,294
OH,Holmes,41854,824,283
OH,Huron,59849,855,547
OH,Jackson,33440,447,379
OH,Jefferson,67691,698,949
OH,Knox,59637,766,616
OH,Lake,236775,2655,2237
OH,Lawrence,62744,735,743
OH,Licking,158488,2143,1387
OH,Logan,46582,621,463
OH,Lorain,305707,3813,2746
OH,Lucas,463493,6132,4159
OH,Madison,42539,490,360
OH,Mahoning,236735,2552,2917
OH,Marion,65655,769,645
OH,Medina,174035,2201,1239
OH,Meigs,22838,269,247
OH,Mercer,40666,604,382
OH,Miami,101256,1261,942
OH,Monroe,14058,146,179
OH,Montgomery,532562,6819,5473
OH,Morgan,14288,168,167
OH,Morrow,34642,435,279
OH,Muskingum,84884,1060,883
OH,Noble,14311,150,125
OH,Ottawa,40945,432,442
OH,Paulding,18994,257,166
OH,Perry,35359,465,355
OH,Pickaway,54734,676,499
OH,Pike,27722,363,322
OH,Portage,157530,1710,1230
OH,Preble,41422,514,417
OH,Putnam,34377,527,302
OH,Richland,124490,1521,1253
OH,Ross,75972,897,794
OH,Sandusky,60071,777,605
OH,Scioto,76334,979,899
OH,Seneca,56152,745,533
OH,Shelby,48990,726,396
OH,Stark,379466,4557,3938
OH,Summit,542405,6542,5410
OH,Trumbull,210157,2315,2380
OH,Tuscarawas,91137,1186,951
OH,Union,48903,766,315
OH,Van Wert,28496,385,317
OH,Vinton,13228,160,141
OH,Warren,210712,2984,1385
OH,Washington,61048,672,703
OH,Wayne,114222,1653,1002
OH,Williams,37816,454,353
OH,Wood,125380,1454,943
OH,Wyandot,22394,305,236
OK,Adair,21857,345,239
OK,Alfalfa,5481,59,59
OK,Atoka,14498,171,130
OK,Beaver,5270,72,47
OK,Beckham,21116,365,234
OK,Blaine,12609,156,130
OK,Bryan,40783,570,380
OK,Caddo,30393,425,331
OK,Canadian,109668,1571,729
OK,Carter,48326,710,537
OK,Cherokee,46029,664,430
OK,Choctaw,14872,198,175
OK,Cimarron,2630,29,19
OK,Cleveland,244589,3073,1511
OK,Coal,5856,78,76
OK,Comanche,113228,1877,924
OK,Cotton,6281,73,64
OK,Craig,15158,192,181
OK,Creek,70244,936,754
OK,Custer,26717,430,252
OK,Delaware,40555,462,506
OK,Dewey,4404,59,62
OK,Ellis,3925,53,51
OK,Garfield,58928,963,655
OK,Garvin,27113,352,337
OK,Grady,51649,687,465
OK,Grant,4317,42,62
OK,Greer,5830,69,76
OK,Harmon,2843,42,26
OK,Harper,3377,67,54
OK,Haskell,12393,162,151
OK,Hughes,13819,164,175
OK,Jackson,25369,409,219
OK,Jefferson,6319,85,92
OK,Johnston,10468,154,114
OK,Kay,46110,695,545
OK,Kingfisher,14384,209,155
OK,Kiowa,9101,109,135
OK,Latimer,10621,128,109
OK,Le Flore,49915,673,555
OK,Lincoln,32199,410,324
OK,Logan,39301,530,314
OK,Love,9124,109,90
OK,McClain,33168,489,275
OK,McCurtain,33370,462,328
OK,McIntosh,19801,233,259
OK,Major,7189,89,100
OK,Marshall,15014,214,165
OK,Mayes,40065,562,431
OK,Murray,12960,175,171
OK,Muskogee,71412,1033,860
OK,Noble,10950,153,105
OK,Nowata,10528,125,99
OK,Okfuskee,10924,150,121
OK,Oklahoma,716704,12103,6525
OK,Okmulgee,39292,549,450
OK,Osage,45051,504,398
OK,Ottawa,31629,424,395
OK,Pawnee,16419,202,192
OK,Payne,79727,961,533
OK,Pittsburg,45211,608,550
OK,Pontotoc,37422,567,387
OK,Pottawatomie,70274,960,708
OK,Pushmataha,11812,147,140
OK,Roger Mills,3407,55,21
OK,Rogers,85654,1043,708
OK,Seminole,24296,382,278
OK,Sequoyah,41433,472,435
OK,Stephens,43487,599,548
OK,Texas,21135,388,92
OK,Tillman,7796,103,83
OK,Tulsa,601961,9654,5560
OK,Wagoner,70394,953,440
OK,Washington,50706,714,549
OK,Washita,11813,152,130
OK,Woods,8418,98,112
OK,Woodward,19959,312,193
OR,Baker,16082,173,191
OR,Benton,82605,805,500
OR,Clackamas,386143,4286,2922
OR,Clatsop,37243,429,389
OR,Columbia,49592,522,372
OR,Coos,62795,661,862
OR,Crook,22566,243,216
OR,Curry,21148,132,331
OR,Deschutes,158629,2071,1193
OR,Douglas,103205,1136,1297
OR,Gilliam,1645,16,16
OR,Grant,6795,67,84
OR,Harney,6756,71,77
OR,Hood River,21883,303,174
OR,Jackson,201286,2395,2023
OR,Jefferson,19959,348,168
OR,Josephine,81026,899,1089
OR,Klamath,66247,845,694
OR,Lake,7089,77,87
OR,Lane,351109,3893,3063
OR,Lincoln,46293,479,555
OR,Linn,116584,1542,1121
OR,Malheur,30745,457,247
OR,Marion,317981,4994,2632
OR,Morrow,11533,156,69
OR,Multnomah,726855,10046,5475
OR,Polk,78122,981,642
OR,Sherman,1711,20,20
OR,Tillamook,24889,273,286
OR,Umatilla,73347,933,563
OR,Union,25038,333,229
OR,Wallowa,6889,75,85
OR,Wasco,24149,299,286
OR,Washington,537318,7775,2892
OR,Wheeler,1363,7,9
OR,Yamhill,99037,1314,755
PA,Adams,102323,1140,968
PA,Allegheny,1218494,12704,14093
PA,Armstrong,67851,687,841
PA,Beaver,171673,1747,2069
PA,Bedford,49579,524,519
PA,Berks,407125,5255,3627
PA,Blair,126122,1458,1601
PA,Bradford,61131,738,671
PA,Bucks,626015,6791,5443
PA,Butler,184694,2071,1822
PA,Cambria,143998,1486,1790
PA,Cameron,5163,50,70
PA,Carbon,63865,672,762
PA,Centre,146212,1364,955
PA,Chester,498894,6443,3576
PA,Clarion,39479,395,448
PA,Clearfield,82324,785,924
PA,Clinton,36797,434,408
PA,Columbia,65111,656,700
PA,Crawford,88521,1030,946
PA,Cumberland,232483,2457,2136
PA,Dauphin,258934,3328,2383
PA,Delaware,558028,6667,5462
PA,Elk,32011,293,376
PA,Erie,280291,3307,2652
PA,Fayette,142605,1451,1711
PA,Forest,6775,41,78
PA,Franklin,144994,1859,1415
PA,Fulton,14852,161,142
PA,Greene,39245,418,435
PA,Huntingdon,45395,427,433
PA,Indiana,87450,877,891
PA,Jefferson,44634,496,545
PA,Juniata,23118,288,225
PA,Lackawanna,208801,2307,2636
PA,Lancaster,507766,7120,4576
PA,Lawrence,90160,987,1147
PA,Lebanon,130506,1609,1378
PA,Lehigh,343519,4299,3221
PA,Luzerne,312845,3268,4014
PA,Lycoming,116840,1380,1241
PA,McKean,43196,468,501
PA,Mercer,116071,1245,1411
PA,Mifflin,45937,593,534
PA,Monroe,166355,1674,1259
PA,Montgomery,782339,9052,6964
PA,Montour,17715,202,237
PA,Northampton,298990,3393,2714
PA,Northumberland,91311,979,1147
PA,Perry,45502,556,399
PA,Philadelphia,1547297,21735,14870
PA,Pike,60529,456,463
PA,Potter,16714,192,212
PA,Schuylkill,146952,1510,1928
PA,Snyder,38519,478,342
PA,Somerset,76953,727,958
PA,Sullivan,6140,50,106
PA,Susquehanna,40646,439,454
PA,Tioga,40875,421,432
PA,Union,43560,445,386
PA,Venango,54183,590,658
PA,Warren,40638,401,491
PA,Washington,207389,2129,2373
PA,Wayne,51337,498,666
PA,Westmoreland,362251,3381,4377
PA,Wyoming,27808,309,287
PA,York,428937,5355,3537
RI,Bristol,49542,456,511
RI,Kent,168752,1734,1688
RI,Newport,80300,804,744
RI,Providence,627690,8165,5598
RI,Washington,126925,1204,976
SC,Abbeville,25098,279,253
SC,Aiken,156017,1913,1625
SC,Allendale,10195,146,130
SC,Anderson,184901,2343,1944
SC,Bamberg,15005,181,185
SC,Barnwell,22688,316,276
SC,Beaufort,155215,2405,1379
SC,Berkeley,173498,2669,1146
SC,Calhoun,14621,155,173
SC,Charleston,355276,4870,2959
SC,Cherokee,54714,671,593
SC,Chester,32410,398,365
SC,Chesterfield,43037,520,459
SC,Clarendon,32988,419,377
SC,Colleton,39246,506,409
SC,Darlington,66445,836,764
SC,Dillon,30912,460,352
SC,Dorchester,130417,1845,916
SC,Edgefield,25752,265,241
SC,Fairfield,23343,296,282
SC,Florence,134208,1925,1401
SC,Georgetown,60703,756,623
SC,Greenville,451428,6268,3665
SC,Greenwood,69671,864,719
SC,Hampton,21014,293,216
SC,Horry,263868,3293,2649
SC,Jasper,23221,346,207
SC,Kershaw,60042,793,582
SC,Lancaster,77767,1006,700
SC,Laurens,70045,777,740
SC,Lee,19722,240,233
SC,Lexington,255607,3425,2045
SC,McCormick,10140,75,148
SC,Marion,33468,454,381
SC,Marlboro,28783,314,339
SC,Newberry,38763,511,430
SC,Oconee,71514,830,761
SC,Orangeburg,90112,1280,981
SC,Pickens,118144,1326,1008
SC,Richland,372023,4807,2780
SC,Saluda,19094,245,212
SC,Spartanburg,286822,3710,2772
SC,Sumter,104495,1589,1005
SC,Union,27362,299,366
SC,Williamsburg,34445,439,412
SC,York,227003,3115,1824
SD,Aurora,2868,37,33
SD,Beadle,16266,206,189
SD,Bennett,3348,69,12
SD,Bon Homme,6995,63,68
SD,Brookings,30056,353,170
SD,Brown,35204,446,340
SD,Brule,5275,75,49
SD,Buffalo,2067,61,1
SD,Butte,9577,153,103
SD,Campbell,1344,4,6
SD,Charles Mix,8984,154,100
SD,Clark,3431,39,48
SD,Clay,13490,165,81
SD,Codington,26168,377,240
SD,Corson,4093,90,16
SD,Custer,7924,82,90
SD,Davison,18929,304,184
SD,Day,5509,72,82
SD,Deuel,4203,68,36
SD,Dewey,5969,150,21
SD,Douglas,2933,29,40
SD,Edmunds,3935,51,33
SD,Fall River,7241,76,111
SD,Faulk,2210,27,21
SD,Grant,7068,70,94
SD,Gregory,4003,50,62
SD,Haakon,1777,18,17
SD,Hamlin,5754,109,63
SD,Hand,3238,41,50
SD,Hanson,3553,53,9
SD,Harding,1123,15,4
SD,Hughes,16969,205,152
SD,Hutchinson,7124,80,113
SD,Hyde,1393,14,15
SD,Jackson,2658,51,7
SD,Jerauld,1953,22,16
SD,Jones,1037,18,1
SD,Kingsbury,5308,61,91
SD,Lake,11994,171,115
SD,Lawrence,23498,287,213
SD,Lincoln,41218,812,197
SD,Lyman,3891,70,17
SD,McCook,5619,81,64
SD,McPherson,2439,18,34
SD,Marshall,4160,57,43
SD,Meade,23916,321,186
SD,Mellette,2042,32,5
SD,Miner,2420,35,33
SD,Minnehaha,183048,2802,1340
SD,Moody,6375,98,52
SD,Pennington,100850,1649,799
SD,Perkins,2869,31,33
SD,Potter,2053,18,36
SD,Roberts,9933,170,102
SD,Sanborn,2432,27,24
SD,Shannon,13727,390,127
SD,Spink,6554,92,73
SD,Stanley,2792,34,9
SD,Sully,1348,26,3
SD,Todd,10095,277,61
SD,Tripp,5541,69,76
SD,Turner,8237,88,106
SD,Union,14589,182,98
SD,Walworth,5228,67,82
SD,Yankton,21986,269,216
SD,Ziebach,2552,43,1
TN,Anderson,74849,898,846
TN,Bedford,45947,699,429
TN,Benton,16025,169,219
TN,Bledsoe,12967,125,123
TN,Blount,122784,1417,1251
TN,Bradley,97710,1228,893
TN,Campbell,40970,471,502
TN,Cannon,13860,160,150
TN,Carroll,28517,358,421
TN,Carter,59043,620,642
TN,Cheatham,39876,513,313
TN,Chester,16312,187,149
TN,Claiborne,31243,366,401
TN,Clay,7895,96,94
TN,Cocke,36047,424,431
TN,Coffee,52521,721,597
TN,Crockett,14492,196,183
TN,Cumberland,54109,573,711
TN,Davidson,635710,9847,5161
TN,Decatur,11525,124,171
TN,DeKalb,18954,253,220
TN,Dickson,48230,701,454
TN,Dyer,37811,508,411
TN,Fayette,38785,514,368
TN,Fentress,17677,209,246
TN,Franklin,41310,454,427
TN,Gibson,49468,634,677
TN,Giles,29082,339,345
TN,Grainger,22857,267,254
TN,Greene,66282,722,814
TN,Grundy,14130,170,200
TN,Hamblen,63033,890,684
TN,Hamilton,337175,4336,3345
TN,Hancock,6588,78,86
TN,Hardeman,27613,321,298
TN,Hardin,26258,288,352
TN,Hawkins,57784,645,622
TN,Haywood,18881,238,224
TN,Henderson,27037,370,304
TN,Henry,31876,368,453
TN,Hickman,23805,267,244
TN,Houston,8154,103,112
TN,Humphreys,18274,198,226
TN,Jackson,10875,101,144
TN,Jefferson,51722,596,534
TN,Johnson,18006,168,202
TN,Knox,435725,5524,3882
TN,Lake,7303,70,89
TN,Lauderdale,26471,369,282
TN,Lawrence,41314,557,461
TN,Lewis,11521,164,130
TN,Lincoln,33374,441,365
TN,Loudon,46725,560,555
TN,McMinn,52739,620,596
TN,McNairy,25796,328,324
TN,Macon,22057,287,268
TN,Madison,97317,1376,929
TN,Marion,28068,338,328
TN,Marshall,30279,412,292
TN,Maury,84302,1195,784
TN,Meigs,12108,137,129
TN,Monroe,45830,568,480
TN,Montgomery,160978,2715,981
TN,Moore,6096,54,54
TN,Morgan,18738,218,198
TN,Obion,31431,380,407
TN,Overton,21060,255,290
TN,Perry,7826,99,103
TN,Pickett,4783,49,68
TN,Polk,15648,187,187
TN,Putnam,72431,959,714
TN,Rhea,31516,414,358
TN,Roane,53508,540,628
TN,Robertson,66581,1094,604
TN,Rutherford,257048,4080,1464
TN,Scott,21866,295,243
TN,Sequatchie,13915,169,140
TN,Sevier,86243,1109,815
TN,Shelby,920232,14737,7589
TN,Smith,19201,253,215
TN,Stewart,13340,146,147
TN,Sullivan,154552,1663,1821
TN,Sumner,158759,2165,1285
TN,Tipton,59495,832,542
TN,Trousdale,7922,92,89
TN,Unicoi,17740,178,253
TN,Union,19164,239,180
TN,Van Buren,5480,63,62
TN,Warren,40481,534,446
TN,Washington,120598,1426,1226
TN,Wayne,16506,164,177
TN,Weakley,33459,360,370
TN,White,25444,331,321
TN,Williamson,176838,2311,970
TN,Wilson,112377,1515,866
TX,Anderson,57001,656,636
TX,Andrews,14057,256,113
TX,Angelina,83675,1329,811
TX,Aransas,24826,280,297
TX,Archer,8912,126,83
TX,Armstrong,2065,28,14
TX,Atascosa,44633,694,371
TX,Austin,27248,372,258
TX,Bailey,6273,130,44
TX,Bandera,20560,203,187
TX,Bastrop,74876,949,550
TX,Baylor,3677,54,55
TX,Bee,32487,371,231
TX,Bell,285787,5697,1848
TX,Bexar,1651448,27664,10975
TX,Blanco,9198,117,96
TX,Borden,595,2,1
TX,Bosque,17631,220,237
TX,Bowie,93964,1184,937
TX,Brazoria,309208,4974,2002
TX,Brazos,179992,2684,891
TX,Brewster,9481,122,71
TX,Briscoe,1428,14,18
TX,Brooks,7377,145,61
TX,Brown,38088,481,469
TX,Burleson,16570,226,154
TX,Burnet,45149,542,481
TX,Caldwell,37810,524,262
TX,Calhoun,20573,311,180
TX,Callahan,13426,163,140
TX,Cameron,396371,8939,2293
TX,Camp,12793,227,138
TX,Carson,6110,77,67
TX,Cass,29203,341,395
TX,Castro,7130,124,55
TX,Chambers,31431,390,198
TX,Cherokee,48473,747,511
TX,Childress,7548,84,73
TX,Clay,10893,103,106
TX,Cochran,2927,55,13
TX,Coke,3311,29,47
TX,Coleman,8480,108,145
TX,Collin,791631,12079,3152
TX,Collingsworth,3058,55,29
TX,Colorado,20650,287,213
TX,Comal,114525,1616,885
TX,Comanche,13559,196,169
TX,Concho,3579,36,26
TX,Cooke,38650,553,389
TX,Coryell,72529,848,333
TX,Cottle,1566,23,8
TX,Crane,4165,71,17
TX,Crockett,3740,63,13
TX,Crosby,6109,110,57
TX,Culberson,2300,29,3
TX,Dallam,6293,114,42
TX,Dallas,2451730,41988,14164
TX,Dawson,13657,204,127
TX,Deaf Smith,18353,371,145
TX,Delta,5410,62,63
TX,Denton,658616,10336,2580
TX,DeWitt,19713,230,231
TX,Dickens,2439,20,9
TX,Dimmit,9772,173,63
TX,Donley,3664,36,39
TX,Duval,12010,207,114
TX,Eastland,18167,244,247
TX,Ector,134625,2508,1098
TX,Edwards,1863,33,1
TX,Ellis,151737,2456,1001
TX,El Paso,751296,15045,4625
TX,Erath,36184,523,293
TX,Falls,16782,211,166
TX,Fannin,32999,414,392
TX,Fayette,22891,269,295
TX,Fisher,3866,39,44
TX,Floyd,6474,92,58
TX,Foard,1334,12,10
TX,Fort Bend,556870,7967,2184
TX,Franklin,10841,135,115
TX,Freestone,19390,255,200
TX,Frio,16156,256,103
TX,Gaines,15382,328,84
TX,Galveston,286814,4334,2456
TX,Garza,4659,52,37
TX,Gillespie,24180,286,324
TX,Glasscock,1221,14,1
TX,Goliad,7033,81,55
TX,Gonzales,19610,381,185
TX,Gray,22074,365,248
TX,Grayson,120030,1665,1237
TX,Gregg,119637,1873,1185
TX,Grimes,26011,356,245
TX,Guadalupe,121432,1731,849
TX,Hale,35408,617,278
TX,Hall,3327,43,31
TX,Hamilton,8043,97,126
TX,Hansford,5406,137,52
TX,Hardeman,3874,52,35
TX,Hardin,53424,704,509
TX,Harris,4070989,69696,22069
TX,Harrison,64795,907,576
TX,Hartley,4968,80,41
TX,Haskell,5002,58,74
TX,Hays,155545,2286,760
TX,Hemphill,3463,58,14
TX,Henderson,78921,957,927
TX,Hidalgo,741152,17829,3561
TX,Hill,35840,493,399
TX,Hockley,22272,361,192
TX,Hood,51462,633,561
TX,Hopkins,34581,476,336
TX,Houston,22363,260,301
TX,Howard,32940,489,341
TX,Hudspeth,3115,45,3
TX,Hunt,82831,1119,796
TX,Hutchinson,21538,293,223
TX,Irion,1741,11,3
TX,Jack,8497,85,87
TX,Jackson,14274,216,146
TX,Jasper,34370,455,403
TX,Jeff Davis,2258,18,5
TX,Jefferson,243237,3342,2480
TX,Jim Hogg,4997,101,46
TX,Jim Wells,41001,670,369
TX,Johnson,156997,2221,1167
TX,Jones,18961,186,175
TX,Karnes,15029,184,147
TX,Kaufman,103038,1695,799
TX,Kendall,34053,485,310
TX,Kenedy,369,4,0
TX,Kent,703,8,5
TX,Kerr,48381,611,675
TX,Kimble,4539,46,54
TX,King,286,2,0
TX,Kinney,3274,35,20
TX,Kleberg,30647,527,189
TX,Knox,3322,42,48
TX,Lamar,48965,645,574
TX,Lamb,13162,225,158
TX,Lampasas,20915,249,196
TX,La Salle,5810,94,35
TX,Lavaca,18539,254,241
TX,Lee,16231,201,148
TX,Leon,16923,234,196
TX,Liberty,75779,1066,701
TX,Limestone,22287,291,264
TX,Lipscomb,3094,49,23
TX,Live Oak,11046,120,91
TX,Llano,18274,168,273
TX,Loving,45,0,0
TX,Lubbock,270550,4252,2162
TX,Lynn,5674,89,41
TX,McCulloch,7980,107,94
TX,McLennan,233378,3538,2006
TX,McMullen,810,6,2
TX,Madison,13333,161,110
TX,Marion,10306,98,136
TX,Martin,4581,86,31
TX,Mason,3965,38,44
TX,Matagorda,36978,557,340
TX,Maverick,53203,1109,314
TX,Medina,44728,633,387
TX,Menard,2127,23,28
TX,Midland,132316,2256,1002
TX,Milam,24628,367,248
TX,Mills,4994,56,64
