日线	000001	上证指数												
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6	MACD交易.ENTERLONG	MACD交易.EXITLONG
19981104	1239.498047	1240.70105	1232.780029	1235.803955	458320	4604591	1226.046143	1221.473633	1230.811646	1228.674683	1276.331787	1249.542114	0	0
19981103	1225.262939	1236.964966	1225.217041	1236.871948	492020	4742017	1224.071045	1218.675659	1229.710693	1228.227173	1277.435059	1249.335205	0	0
19981102	1217.338013	1223.531006	1210.845947	1223.478027	433854	4348542	1220.054199	1219.353149	1228.73999	1227.231689	1278.528442	1249.099365	0	0
19981030	1216.014038	1225.641968	1215.454956	1217.31604	460729	4692935	1217.011841	1221.628662	1229.304932	1227.57251	1279.725342	1249.148804	0	0
19981029	1226.92395	1229.743042	1214.920044	1216.76001	435859	4580666	1217.034424	1225.049561	1230.583862	1228.733276	1280.991577	1248.992798	0	0
19981028	1218.495972	1226.113037	1217.232056	1225.928955	508742	5241782	1216.901123	1228.85498	1231.333252	1229.178589	1282.098999	1248.819092	0	0
19981027	1207.202026	1218.446045	1204.734985	1216.787964	500438	5103062	1213.280396	1230.321533	1231.547241	1229.634644	1283.171265	1248.625488	0	0
19981026	1215.55896	1215.55896	1195.244019	1208.265991	627688	6722033	1218.651855	1233.049561	1231.786865	1229.675171	1284.344604	1248.525879	0	0
19981023	1217.128052	1230.828003	1215.473022	1217.428955	612580	6731134	1226.245728	1236.937744	1231.32666	1229.855469	1285.341431	1248.442261	0	0
19981022	1202.208008	1216.167969	1191.557007	1216.093994	561537	6369171	1233.065063	1238.887939	1231.948364	1228.963745	1286.432983	1248.278442	0	0
19981021	1243.537964	1243.602051	1206.118042	1207.824951	663031	7465233	1240.80896	1240.149658	1232.275391	1227.34729	1287.570068	1248.015259	0	1
19981020	1248.234985	1251.432983	1238.303955	1243.64502	448448	5451338	1247.363037	1240.745728	1233.003174	1226.365356	1288.779175	1247.687256	0	0
19981019	1255.051025	1256.755981	1240.448975	1246.235962	512445	5713473	1247.44751	1238.126953	1231.171021	1223.694824	1289.610962	1247.184204	0	0
19981016	1259.144043	1263.713013	1249.93103	1251.525024	639760	7013483	1247.629639	1236.981079	1230.544312	1220.393433	1290.329712	1246.678589	0	0
19981015	1243.194946	1254.839966	1241.258057	1254.813965	576638	6299013	1244.71106	1236.118164	1230.574951	1216.572388	1291.008423	1246.195679	0	0
19981014	1243.713989	1247.661011	1234.06604	1240.594971	458240	5325806	1239.490234	1233.811401	1229.340454	1212.849365	1291.471558	1245.66626	0	0
19981013	1250.676025	1257.349976	1239.77002	1244.067993	623769	7027968	1234.128174	1232.773071	1229.290894	1209.837036	1292.09314	1245.243408	0	0
19981012	1239.564941	1247.244019	1227.859009	1247.145996	610211	7039820	1228.80603	1230.524048	1227.987671	1206.025513	1292.763794	1244.67749	0	0
19981009	1231.942017	1241.050049	1229.845947	1236.932007	531732	6284638	1226.332642	1225.715576	1226.314209	1202.628052	1293.472534	1244.084473	0	0
19981008	1215.952026	1228.730957	1215.869995	1228.709961	400255	4873150	1227.525391	1225.008545	1224.001709	1200.073364	1294.041504	1243.526245	0	0
19981007	1214.363037	1219.103027	1207.928955	1213.785034	395592	5274522	1228.132813	1224.401123	1220.946045	1198.418335	1294.602417	1242.947632	0	0
19981006	1234.141968	1237.843994	1214.828003	1217.457031	391225	5012908	1231.417969	1225.260498	1219.175537	1197.244019	1295.305176	1242.53125	0	0
19981005	1245.737061	1246.603027	1231.400024	1234.779053	373192	4504095	1232.242188	1224.214844	1216.479004	1195.916138	1296.12854	1242.129395	0	0
19980930	1233.588989	1242.942993	1233.428955	1242.895996	425171	5611272	1225.098633	1224.107178	1212.099854	1193.087158	1296.877808	1241.630249	0	0
19980929	1231.899048	1239.108032	1226.842041	1231.746948	439547	5584417	1222.491821	1225.031372	1206.799561	1189.193237	1297.46814	1240.826538	0	0
19980928	1224.265991	1239.801025	1217.651978	1230.21106	552160	6996815	1220.669189	1224.869385	1202.368408	1183.845215	1298.193115	1240.31543	0	0
19980925	1194.312988	1221.578003	1192.07605	1221.578003	434333	5309184	1219.102905	1225.808838	1198.369019	1178.518433	1298.870605	1240.132446	0	0
19980924	1231.04895	1232.277954	1196.922974	1199.061035	612344	7166078	1216.187378	1225.451416	1193.776245	1176.733521	1299.500854	1239.935791	0	0
19980923	1223.98999	1233.791992	1222.360962	1229.862061	433723	5413091	1223.115845	1226.91272	1191.084229	1176.904053	1300.531982	1239.809692	0	0
19980922	1224.39502	1229.618042	1214.015991	1222.634033	449546	5329662	1227.570923	1222.994751	1187.605591	1175.59375	1301.1427	1239.639282	0	0
19980921	1199.167969	1222.379028	1193.821045	1222.379028	504196	6041948	1229.069336	1217.491089	1185.427124	1175.094971	1301.840332	1239.465698	0	0
19980918	1227.560059	1233.402954	1199.582031	1207.000977	772931	8887182	1232.514526	1213.090576	1183.235962	1175.501709	1302.37146	1239.411011	0	0
19980917	1257.379028	1264.397949	1226.722046	1233.703003	1007657	11191366	1234.715454	1208.743286	1181.766846	1177.637329	1302.888306	1239.553711	0	0
19980916	1226.904053	1252.202026	1225.290039	1252.137939	749371	9419148	1230.709595	1200.092773	1177.577026	1179.652588	1303.065308	1239.643311	0	0
19980915	1240.94397	1245.42395	1228.875977	1230.125977	766914	10596866	1218.418579	1188.567871	1171.27417	1181.495972	1302.98938	1239.55896	0	0
19980914	1219.317993	1239.769043	1214.442017	1239.60498	836480	12520165	1205.912842	1179.867798	1163.333008	1183.607056	1303.150269	1239.659302	0	0
19980911	1214.832031	1225.144043	1206.610962	1218.005005	703618	8687870	1193.666748	1170.929565	1154.873169	1185.690308	1303.016479	1239.707153	0	0
19980910	1194.875	1219.795044	1194.11499	1213.67395	804600	10190773	1182.77124	1162.101318	1152.374268	1188.987549	1302.773804	1239.84021	0	0
19980909	1165.656006	1190.737061	1162.468018	1190.682983	539855	6320131	1169.47583	1155.255493	1151.899658	1192.375	1302.589478	1239.94873	0	0
19980908	1181.067017	1185.097046	1166.659058	1167.597046	392776	6025118	1158.717163	1152.216064	1151.893066	1196.41687	1302.617188	1240.091309	0	0
19980907	1168.36499	1178.376953	1163.204956	1178.375	349214	4907531	1153.822876	1153.363037	1153.896851	1201.428467	1302.719482	1240.34021	0	0
19980904	1148.953979	1169.468994	1148.942993	1163.526978	353069	5276275	1148.192505	1153.380859	1156.707153	1206.212524	1302.79541	1240.510986	0	0
19980903	1136.442017	1151.009033	1136.137939	1147.197021	256858	3656841	1141.431396	1154.790405	1162.084229	1211.655884	1303.005371	1240.712524	0	0
19980902	1137.305054	1149.269043	1129.805054	1136.890015	259597	4057826	1141.035278	1155.061279	1169.432495	1217.291504	1303.394531	1240.917725	0	0
19980901	1142.5	1163.171021	1123.63501	1143.125	391965	5622089	1145.714844	1153.980469	1177.959961	1222.699951	1303.944092	1241.146484	0	0
19980831	1117.969971	1150.229004	1072.421997	1150.223022	360139	5612657	1152.903076	1146.797974	1185.476563	1228.362915	1304.322144	1241.310303	0	0
19980828	1139.814941	1146.511963	1125.197021	1129.722046	307932	4504187	1158.569214	1138.81665	1193.070557	1232.924438	1304.61145	1241.396729	0	0
19980827	1152.358032	1154.692993	1142.167969	1145.215942	334573	4680063	1168.149414	1142.647217	1202.43042	1239.091064	1305.021973	1241.536011	0	0
19980826	1174.847046	1182.333984	1159.52002	1160.287964	417891	6644549	1169.087646	1148.543579	1210.93457	1245.105103	1305.395386	1241.533569	0	0
19980825	1174.407959	1179.10498	1159.387939	1179.06604	491278	6366485	1162.246216	1151.570068	1218.517334	1250.944092	1305.724976	1241.424072	1	0
19980824	1178.551025	1190.880981	1166.142944	1178.553955	552597	7292800	1140.692993	1154.430786	1225.461182	1256.19397	1305.906494	1241.246338	0	0
19980821	1149.621948	1178.738037	1141.506958	1177.623047	509426	7170023	1119.064209	1160.033447	1232.628418	1262.202637	1306.13916	1241.104492	0	0
19980820	1128.753052	1149.957031	1113.85498	1149.906982	441961	6440398	1117.144897	1169.378052	1240.088501	1268.30249	1306.388428	1241.066406	0	0
19980819	1072.73999	1126.081055	1072.719971	1126.081055	405478	7199985	1127.99939	1183.803467	1248.406616	1274.746704	1306.91626	1240.947144	0	0
19980818	1054.182007	1094.379028	1043.021973	1071.300049	346801	5309127	1140.893921	1201.939331	1257.059814	1281.843384	1307.547119	1241.030029	0	0
19980817	1152.672974	1152.672974	1068.656006	1070.410034	365666	5361820	1168.168457	1224.155029	1269.145386	1290.279907	1308.522217	1241.481079	0	0
19980814	1202.378052	1202.378052	1165.868042	1168.026001	359546	4689208	1201.002563	1247.324341	1279.978394	1298.442627	1309.656738	1242.023804	0	0
19980813	1193.369019	1205.85498	1185.572998	1204.180054	351061	4214021	1221.611206	1262.213623	1287.31311	1304.012451	1309.97876	1242.148682	0	0
19980812	1204.362061	1207.724976	1158.786987	1190.553955	406508	5306028	1239.607666	1273.325806	1293.385742	1308.261475	1309.899658	1242.019775	0	0
19980811	1230.379028	1241.781006	1206.63501	1207.671997	287690	3627140	1262.984741	1285.464355	1300.631226	1312.457642	1310.046875	1242.04248	0	0
19980810	1262.008057	1262.031982	1227.473022	1234.581055	357661	4890102	1280.141846	1296.491821	1307.075562	1316.842041	1310.054688	1242.013184	0	0
19980807	1292.082031	1292.311035	1267.921021	1271.06897	464669	5676227	1293.645996	1305.223511	1313.287231	1321.070313	1309.983521	1241.845825	0	0
19980806	1310.296021	1312.604004	1292.394043	1294.161987	336563	6236446	1302.81604	1310.798828	1317.764648	1324.888672	1309.66272	1241.520874	0	1
19980805	1293.703979	1307.480957	1293.124023	1307.439941	315503	5682483	1307.044067	1313.009766	1320.218262	1327.817871	1309.126831	1241.06189	1	0
19980804	1299.729004	1299.729004	1283.198975	1293.457031	303469	4159886	1307.94397	1312.18042	1321.795288	1330.961182	1308.552368	1240.444946	0	1
19980803	1315.13501	1315.469971	1299.927002	1302.102051	340304	4622575	1312.841797	1314.135742	1323.342407	1334.44458	1308.075562	1239.838257	0	0
19980731	1316.307007	1319.358032	1312.376953	1316.918945	371207	4825760	1316.801147	1312.632813	1324.001587	1337.686279	1307.607422	1239.313232	0	0
19980730	1312.85498	1318.020996	1309.774048	1315.302002	418801	9860431	1318.781616	1312.412598	1324.911865	1340.218262	1307.018799	1238.742554	0	0
19980729	1317.928955	1321.264038	1308.261963	1311.939941	327214	3850139	1318.975464	1313.445679	1325.729126	1342.064331	1306.476563	1238.276733	0	0
19980728	1321.634033	1324.274048	1313.202026	1317.946045	300211	3401691	1316.416992	1315.798218	1325.954224	1343.297729	1305.848022	1237.862183	0	0
19980727	1328.33606	1328.727051	1314.732056	1321.899048	356812	3954971	1315.42981	1317.659546	1327.01709	1344.319214	1305.265381	1237.36438	1	0
19980724	1317.848022	1330.491943	1317.848022	1326.821045	399030	4109076	1308.4646	1321.35083	1328.993774	1345.767456	1304.440552	1236.916138	0	0
19980723	1299.217041	1316.285034	1299.154053	1316.270996	344857	4108168	1306.043457	1324.730713	1331.933838	1347.652954	1303.420532	1236.397705	0	0
19980722	1312.225952	1312.36499	1295.614014	1299.147949	342397	3494924	1307.915771	1327.426758	1335.221924	1348.699829	1302.453491	1235.895996	0	0
19980721	1285.785034	1318.93396	1284.797974	1313.01001	377920	4077168	1315.179321	1331.410278	1340.351685	1351.004639	1301.658203	1235.499878	0	0
19980720	1311.05896	1311.152954	1278.301025	1287.072998	431878	4853887	1319.889038	1332.549316	1344.598999	1352.8927	1300.825806	1234.990723	0	0
19980717	1325.880005	1330.81604	1311.754028	1314.714966	477022	5126150	1334.236938	1335.370239	1350.213135	1356.781128	1300.216553	1234.461792	0	0
19980716	1335.29895	1337.640991	1317.885986	1325.633057	437709	4355452	1343.417725	1337.411255	1354.121338	1359.911011	1299.388916	1233.683472	0	0
19980715	1332.411987	1341.641968	1326.323975	1335.465942	439071	4335965	1346.937622	1338.012939	1356.373901	1362.599976	1298.360596	1232.864258	0	0
19980714	1360.614014	1361.186035	1334.707031	1336.557983	512418	5156275	1347.641235	1336.110474	1357.047607	1365.417847	1296.961792	1231.961182	0	1
19980713	1362.687988	1362.996948	1352.156982	1358.812988	456378	4795185	1345.209717	1336.375	1357.64917	1367.968384	1296.048584	1231.002197	1	0
19980710	1344.749023	1360.641968	1344.634033	1360.619019	436178	5297925	1336.503662	1336.636963	1357.975586	1369.860596	1295.057739	1230.204224	0	0
19980709	1341.354004	1344.43103	1336.660034	1343.232056	342409	3988182	1331.404785	1339.136841	1359.114014	1371.546753	1294.028809	1229.364258	0	0
19980708	1326.817017	1339.160034	1326.625	1338.984009	330261	3452984	1329.088379	1343.017212	1359.336182	1373.368896	1293.202515	1228.787598	0	0
19980707	1313.649048	1324.405029	1307.906982	1324.400024	318570	3515220	1324.579834	1349.292969	1360.80188	1375.387817	1292.324463	1228.432861	0	0
19980706	1339.260986	1339.677979	1313.276001	1315.282959	419218	4627863	1327.540283	1356.648682	1363.064209	1377.588257	1291.458374	1228.272949	0	0
19980703	1335.83606	1341.72998	1327.796997	1335.125	489104	5450636	1336.77002	1365.055908	1367.486572	1380.057861	1290.448486	1228.202271	0	0
19980702	1314.099976	1331.651978	1296.996948	1331.650024	450966	4845889	1346.86853	1370.831177	1371.161011	1381.414185	1289.165405	1228.077515	0	0
19980701	1363.265015	1367.146973	1315.18396	1316.44104	494110	5550416	1356.945801	1374.734619	1374.893799	1382.581177	1287.956787	1227.884766	0	0
19980630	1360.61499	1363.589966	1335.212036	1339.202026	384989	3810656	1374.006104	1377.984619	1380.071655	1383.94751	1286.919189	1227.783936	0	0
19980629	1387.024048	1387.192017	1356.215942	1361.432007	522281	6015491	1385.756836	1378.92334	1383.765503	1384.717041	1285.603027	1227.350098	0	0
19980626	1383.290039	1388.553955	1376.406006	1385.618042	630693	10178135	1393.341553	1379.314209	1386.4729	1384.942017	1284.004761	1226.834961	0	0
19980625	1402.952026	1404.04895	1377.177002	1382.036011	526679	5065461	1394.793579	1379.091187	1387.752197	1384.357666	1282.218384	1226.276123	0	1
19980624	1399.708008	1402.137939	1390.85498	1401.741943	684179	6315300	1392.523438	1375.655396	1388.545166	1383.86084	1280.443237	1225.793823	1	0
19980623	1398.238037	1398.706055	1385.452026	1397.956055	735527	6393473	1381.963379	1372.310791	1388.435303	1382.778076	1278.435181	1225.162842	0	0
19980622	1400.468018	1401.510986	1392.05603	1399.355957	749814	6433844	1372.089844	1369.480225	1388.05835	1381.167725	1276.403687	1224.421997	0	0
19980619	1376.19397	1392.878052	1376.19397	1392.878052	602894	5359102	1365.286865	1369.91748	1387.558838	1379.676025	1274.296631	1223.706177	0	0
19980618	1352.234985	1372.119995	1352.234985	1370.685059	486905	5243717	1363.388794	1371.491211	1386.705811	1378.499878	1272.47937	1223.101807	0	0
19980617	1349.003052	1356.661987	1344.44397	1348.942017	493678	5131605	1358.787109	1375.052979	1386.50415	1377.072754	1270.790527	1222.718628	0	0
19980616	1362.590942	1362.593018	1323.527954	1348.588013	590122	5929275	1362.658203	1382.158691	1386.928711	1377.055054	1269.164673	1222.424072	0	0
19980615	1385.327026	1386.984985	1359.875977	1365.340942	592220	5488431	1366.870483	1388.60791	1387.614014	1377.186035	1267.586182	1222.470581	0	0
19980612	1373.109985	1383.465942	1365.083008	1383.387939	545562	5425097	1374.548218	1393.63147	1387.755981	1376.772217	1265.857056	1222.453857	0	0
19980611	1367.555054	1371.151978	1346.06897	1347.677002	416083	4239517	1379.593506	1396.413208	1386.990967	1375.44104	1263.896851	1222.275513	0	0
19980610	1367.740967	1377.833984	1359.391968	1368.296997	581075	5355221	1391.318726	1401.434937	1387.963379	1374.935181	1262.160767	1222.22998	0	0
19980609	1400.347046	1400.347046	1357.464966	1369.650024	716690	7226897	1401.659424	1404.55957	1388.011597	1373.758179	1260.226807	1221.897461	0	0
19980608	1411.956055	1415.180054	1401.055054	1403.72998	699053	6688325	1410.345459	1406.636108	1387.011475	1371.782593	1258.278687	1221.472168	0	0
19980605	1404.074951	1414.362061	1390.631958	1408.614014	803419	7567916	1412.714478	1405.199707	1384.555298	1368.830444	1255.935547	1220.938599	0	1
19980604	1420.985962	1422.979004	1402.745972	1406.302979	739355	7636490	1413.232788	1401.920044	1382.004272	1366.028687	1253.615112	1220.431152	0	0
19980603	1415.019043	1421.120972	1413.112061	1420	746777	8558169	1411.551147	1397.955322	1378.082886	1363.557983	1251.338257	1219.812134	0	0
19980602	1419.220947	1419.577026	1402.625	1413.079956	768692	7950942	1407.459595	1391.698486	1374.503418	1359.732056	1249.002075	1219.14917	0	0
19980601	1418.354004	1420.552979	1411.061035	1415.574951	1026394	9839901	1402.926758	1386.619751	1371.475342	1355.829712	1246.580566	1218.437622	0	0
19980529	1402.675049	1411.347046	1402.017944	1411.206055	958440	9508796	1397.685059	1381.880371	1368.343018	1351.914185	1244.31604	1218.194946	0	0
19980528	1402.853027	1405.582031	1392.900024	1397.89502	816926	8308787	1390.607178	1377.568604	1364.955078	1348.748657	1241.935425	1218.074585	0	0
19980527	1393.738037	1399.541992	1390.550049	1399.541992	909110	8827416	1384.359375	1374.491821	1361.685303	1346.30896	1239.660767	1217.86145	1	0
19980526	1392.75	1394.438965	1383.759033	1390.416016	898908	8752337	1375.937134	1371.463745	1358.357666	1343.44812	1237.652466	1217.526978	0	0
19980525	1380.125977	1389.656006	1376.20105	1389.365967	1020601	10706885	1370.3125	1367.387085	1354.355835	1341.059326	1235.835938	1217.635986	0	0
19980522	1371.36499	1379.890991	1370.719971	1375.817017	815489	8001902	1366.075928	1363.910889	1350.645996	1338.464355	1234.104858	1217.595337	0	0
19980521	1356.958984	1367.715942	1350.26001	1366.656006	622830	6761925	1364.529907	1362.088745	1348.08313	1335.844482	1232.500854	1217.949097	0	0
19980520	1362.69397	1365.102051	1352.166016	1357.43103	651547	6720300	1364.624023	1358.210449	1346.359497	1334.382324	1231.039795	1218.484131	0	0
19980519	1370.675049	1372.870972	1355.53894	1362.291992	547585	6231354	1366.990234	1357.308594	1343.749023	1332.572632	1229.709717	1218.923218	0	0
19980518	1373.670044	1376.384033	1360.468994	1368.182983	659940	8261204	1364.46167	1356.331299	1340.43457	1330.708984	1228.232544	1219.094849	0	0
19980515	1373.427002	1379.126953	1361.843018	1368.087036	848402	10216419	1361.746094	1354.805664	1336.930786	1327.972412	1226.615845	1219.604004	0	0
19980514	1373.171021	1376.297974	1360.890991	1367.126953	985801	12367815	1359.647827	1352.341919	1334.338623	1324.6698	1225.103638	1220.063477	0	0
19980513	1351.180054	1369.303955	1351.003052	1369.261963	921900	10200862	1351.797119	1348.879028	1332.217651	1320.93103	1223.592529	1220.390869	0	0
19980512	1358.958008	1360.063965	1342.733032	1349.649048	761444	8679696	1347.627075	1345.251831	1329.440552	1316.722778	1222.141479	1220.488892	0	0
19980511	1367.241943	1368.026001	1351.593018	1354.605957	1172482	13421615	1348.201294	1341.324585	1327.895508	1313.382446	1220.737061	1220.597534	0	0
19980508	1324.741943	1357.604004	1324.723999	1357.594971	1033345	16861232	1347.865234	1337.380737	1325.740967	1309.014282	1219.398926	1220.58728	0	0
19980507	1348.887939	1352.552002	1326.650024	1327.873047	820870	7958195	1345.035889	1334.077148	1322.722412	1303.390137	1217.958252	1220.616699	0	1
19980506	1352.723022	1355.656982	1341.80603	1348.411987	752126	7638295	1345.96106	1334.508179	1322.468384	1298.846069	1216.73291	1220.826416	0	0
19980505	1355.045044	1356.05603	1346.592041	1352.52002	679772	8019245	1342.876709	1330.189209	1320.204834	1293.699707	1215.332764	1220.948242	0	0
19980504	1353.05603	1355.515991	1345.359009	1352.926025	898736	11036491	1334.448242	1324.53772	1317.897705	1287.944702	1213.852295	1221	1	0
19980430	1336.01001	1343.459961	1335.54895	1343.447998	751322	8858593	1326.896484	1319.055908	1314.555786	1282.43042	1212.445435	1221.036499	0	0
19980429	1337.894043	1341.581055	1328.562988	1332.499023	699787	8270673	1323.11853	1316.335693	1310.833984	1277.272827	1211.06604	1221.014893	0	0
19980428	1315.345947	1333.089966	1315.328003	1332.98999	813303	9589329	1323.055298	1315.556396	1306.957275	1272.653076	1210.260376	1220.978516	0	0
19980427	1314.349976	1318.796997	1303.482056	1310.378052	861766	11064606	1317.501709	1313.629395	1302.458618	1268.314697	1208.971313	1220.95752	0	0
19980424	1324.454956	1331.85498	1313.609009	1315.166992	840363	9704622	1314.627197	1314.466431	1299.411499	1264.251587	1207.82959	1221.015869	0	0
19980423	1337.489014	1340.251953	1321.040039	1324.55896	847409	10653131	1311.21521	1314.101196	1294.831299	1259.911255	1206.682495	1221.022949	0	0
19980422	1307.832031	1333.06604	1307.832031	1332.182007	747758	7902049	1309.552612	1311.367798	1288.046631	1255.058228	1205.57666	1220.838745	0	0
19980421	1296.771973	1307.855957	1295.057983	1305.223022	587921	6563455	1308.057617	1310.428955	1281.015259	1250.319946	1204.369873	1220.637573	0	0
19980420	1292.161987	1302.982056	1286.584961	1296.005005	701474	7377140	1309.75708	1310.220703	1275.454956	1246.806885	1203.297241	1220.564087	0	1
19980417	1311.543945	1311.72998	1291.081055	1298.107056	762236	8786014	1314.305786	1311.258057	1269.648071	1243.634644	1202.082886	1220.369263	0	0
19980416	1324.036987	1326.42395	1312.564941	1316.245972	839928	9441175	1316.987305	1310.055664	1264.117798	1240.57959	1200.646973	1220.282471	0	0
19980415	1314.165039	1324.707031	1314.067993	1324.707031	757621	9554503	1313.182983	1305.33252	1257.741333	1236.955933	1198.994263	1220.061401	0	0
19980414	1318.274048	1320.909058	1304.375	1313.720947	715841	8553116	1312.800171	1298.358154	1251.201416	1233.240967	1197.286865	1219.746582	0	0
19980413	1319.944946	1326.295044	1311.832031	1318.748047	1091586	12145809	1310.684082	1291.28772	1245.657104	1229.509888	1195.762329	1219.427124	0	0
19980410	1294.616943	1311.527954	1293.588013	1311.514038	1032957	14626799	1308.210083	1284.356445	1239.143799	1225.161865	1194.126709	1219.116211	0	0
19980409	1326.44397	1328.78894	1288.887939	1297.224976	1249265	15117022	1303.124023	1275.561523	1232.816162	1221.662231	1192.654663	1218.808716	0	0
19980408	1303.407959	1322.828003	1302.412964	1322.792969	1127576	14139193	1297.482056	1264.725586	1226.903564	1218.643921	1191.032715	1218.430664	0	0
19980407	1308.55603	1310.287964	1296.541992	1303.140015	929204	16278826	1283.916382	1251.601563	1220.265747	1214.373291	1189.166748	1217.99646	0	0
19980406	1291.614014	1306.383057	1286.430054	1306.378052	1024847	10207026	1271.891602	1240.689209	1215.100342	1211.209229	1187.452026	1217.645386	0	0
19980403	1268.56897	1286.107056	1266.031982	1286.083984	839778	7910901	1260.503052	1228.03833	1209.822998	1207.949951	1185.599487	1217.211304	0	0
19980402	1259.593018	1285.031982	1259.583008	1269.015015	1102717	10312029	1247.999268	1218.180054	1205.841431	1205.947876	1184.129272	1216.833862	0	0
19980401	1243.373047	1255.01001	1240.057983	1254.964966	673714	6222174	1231.969116	1210.150146	1202.7677	1204.733521	1182.862549	1216.426514	0	0
19980331	1251.343018	1252.241943	1238.644043	1243.015991	642495	6091676	1219.286865	1204.044556	1200.682129	1203.895752	1181.654419	1215.889526	0	0
19980330	1230.94397	1249.442993	1228.29895	1249.435059	790974	7296184	1209.487061	1200.026611	1198.62085	1203.745239	1179.979126	1215.562378	0	0
19980327	1189.409058	1223.927979	1188.85498	1223.564941	720967	6828855	1195.57373	1193.93103	1195.564331	1203.305176	1178.766846	1215.215088	1	0
19980326	1191.000977	1193.81604	1186.223022	1188.86499	449579	4520501	1188.361084	1190.070557	1194.712524	1204.050171	1178.441528	1214.954712	0	0
19980325	1207.615967	1209.765991	1188.853027	1191.552979	459759	4125855	1188.331055	1189.081177	1195.603027	1205.964355	1178.304077	1214.702393	0	0
19980324	1180.093018	1194.05603	1179.973022	1194.016968	370983	3519725	1188.802246	1188.929565	1195.759033	1207.92041	1178.104248	1214.405273	0	0
19980323	1186.561035	1186.860962	1178.043945	1179.869019	390335	3610322	1190.565796	1189.511108	1196.468994	1209.337036	1178.047607	1214.133789	0	0
19980320	1188.594971	1192.322998	1183.246948	1187.500977	294951	2789824	1192.28833	1191.607666	1197.905884	1211.609497	1178.042725	1213.853271	0	0
19980319	1192.396973	1195.828979	1184.870972	1188.714966	349499	3359438	1191.780396	1193.502686	1199.831787	1212.789917	1178.219238	1213.501831	0	0
19980318	1204.103027	1204.740967	1191.906006	1193.909058	403355	3622608	1189.831421	1195.385376	1202.025146	1213.313843	1178.669189	1213.057861	0	0
19980317	1193.667969	1202.838989	1193.239014	1202.834961	424933	3733760	1189.056885	1197.319702	1203.821289	1213.52356	1179.187012	1212.598755	0	0
19980316	1186.186035	1188.616943	1179.439941	1188.482056	337999	3018911	1188.456421	1197.215088	1205.604492	1213.552734	1179.422119	1211.995972	0	0
19980313	1177.817017	1184.96106	1176.005005	1184.96106	246583	2331528	1190.926758	1197.19751	1207.992188	1214.37439	1179.978149	1211.514771	0	0
19980312	1187.537964	1188.281982	1175.553955	1178.969971	260786	2504100	1195.224976	1199.35437	1211.039795	1215.341187	1180.533081	1211.0271	0	0
19980311	1201.261963	1210.525024	1187.442017	1190.036987	435749	3655966	1200.939209	1202.124756	1214.406006	1216.556519	1181.135864	1210.472412	0	0
19980310	1199.625	1205.832031	1186.551025	1199.832031	329979	2980644	1205.582397	1202.588379	1217.416016	1216.962646	1181.559082	1209.813477	0	0
19980309	1207.958984	1208.615967	1197.56897	1200.833984	350266	3091094	1205.973877	1203.427002	1219.25	1215.889526	1181.779785	1209.140259	0	0
19980306	1208.749023	1208.978027	1202.124023	1206.452026	332130	3085020	1203.468262	1204.203857	1221.610352	1216.76062	1182.021729	1208.408691	0	0
19980305	1217.850952	1219.284058	1206.371948	1207.541016	358263	3223419	1203.483765	1206.160645	1222.433472	1217.875488	1182.143433	1207.621216	0	0
19980304	1204.944946	1214.003052	1201.254028	1213.253052	408060	3595148	1203.310425	1208.664917	1222.278076	1218.863037	1182.196411	1206.859619	0	0
19980303	1186.52002	1201.800049	1185.302979	1201.78894	351923	3561297	1199.594482	1210.322754	1221.625488	1219.890259	1182.073608	1205.866821	0	0
19980302	1196.741943	1205.745972	1182.612061	1188.30603	486673	4843155	1200.880127	1213.993896	1221.721802	1220.951294	1182.009155	1204.910522	0	0
19980227	1209.442017	1213.729004	1202.86499	1206.530029	365940	3582150	1204.939697	1218.786865	1222.962891	1222.02356	1181.973999	1203.736572	0	0
19980226	1193.003052	1206.67395	1189.519043	1206.67395	326966	3147775	1208.837646	1222.724976	1223.334595	1221.609253	1181.684937	1202.84021	0	0
19980225	1208.524048	1209.490967	1191.750977	1194.672974	336940	3428467	1214.019531	1226.687134	1223.772339	1220.758057	1181.33374	1201.872314	0	0
19980224	1206.925049	1216.353027	1206.089966	1208.218018	331097	3526684	1221.051147	1232.243652	1224.149414	1220.489136	1180.916626	1200.934204	0	0
19980223	1217.859009	1217.859009	1195.887939	1208.603027	395964	3807533	1227.107666	1235.072998	1222.120728	1219.945923	1180.289063	1199.949707	0	0
19980220	1234.600952	1237.915039	1224.583984	1226.02002	323031	3159234	1232.634155	1239.016846	1223.03894	1219.035034	1179.672607	1198.940674	0	0
19980219	1229.80896	1235.493042	1223.932007	1232.583984	336553	3300714	1236.612427	1238.706177	1223.73291	1217.156494	1178.981323	1197.872803	0	0
19980218	1239.633057	1240.177979	1225.496948	1229.831055	469905	4614067	1239.354614	1235.890747	1223.961914	1215.112183	1178.444092	1196.758179	0	1
19980217	1234.837036	1240.578979	1228.110962	1238.5	375961	3525859	1243.436035	1232.927979	1224.67395	1213.084717	1177.529907	1195.621826	0	0
19980216	1246.796021	1247.964966	1230.917969	1236.235962	502316	4615358	1243.038574	1229.449463	1224.429932	1210.493774	1176.765869	1194.437622	0	0
